id,code,name,group_id/id,user_type_id/id,chart_template_id/id,reconcile,currency_id/id
account_account_sbk_hospitality_0,OA010010001,Office Equipments,,account.data_account_type_fixed_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_1,OA010010002,Office Furnitures,,account.data_account_type_fixed_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_2,OA010020001,Software Items,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_3,OA010030001,DPR - Office Equipments,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_4,OA010030002,DPR - Office Furnitures,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_5,OA010040001,DPR - Software Items,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_6,OA020010001,Leaders Insurance Brokers,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_7,OA020010002,Al Asyel Pastry,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_8,OA020010003,Laghalia Retail LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_9,OA020010004,Royal Falcon Security LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_10,OA020010005,Only One Beauty Saloon LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_11,OA020010006,Foodex International Trade LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_12,OA020010007,Asayel Media & Advertisement,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_13,OA020010008,Mina Al Fajer Real Estate LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_14,CA010010001,D - Other Inventories,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_15,CA010020001,ND - Other Inventories,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_16,CA02001,Trade Receivables,,account.data_account_type_receivable,account_arabic_coa_sbk_hospitality,True,
,,,,,,,
account_account_sbk_hospitality_17,CA020020001,Tamer Adel,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_18,CA020020002,Baher Oweida,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_19,CA020020003,Abdulla Yaqoob,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_20,CA020020004,Staff Loans,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_21,CA020020005,Other Advances,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_22,CA020030001,Prepaid Rent,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_23,CA020030002,Prepaid Expenses,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_24,CA020030003,Other Prepaids,,account.data_account_type_prepayments,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_25,CA020040001,Security Deposits,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_26,CA020040002,Utility Deposits,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_27,CA020040003,Other Deposits,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_28,CA020050001,Staff Loans,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_29,CA020050002,Other Loans,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_30,CA02006,Other Receivables,,account.data_account_type_receivable,account_arabic_coa_sbk_hospitality,True,
,,,,,,,
account_account_sbk_hospitality_31,CA020070001,Post Dated Cheques in Hand,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_32,CA030010001,CA - SBK Holding LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_33,CA030010002,CA - SBK Holding LLC (Abu Dhabi Branch),,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_34,CA030010003,CA - SBK Commercial Business Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_35,CA030010004,CA - SBK Retail Business Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_36,CA030010005,CA - SBK Hospitality Business Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_37,CA030010006,CA - SBK Spectrum Reality Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_38,CA030010007,CA - SBK Petrochemicals Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_39,CA030010008,CA - SBK Aviation Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_40,CA030010009,CA - SBK Medical and Health Services LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_41,CA030010010,CA - SBK Industrial Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_42,CA030010011,CA - SBK Knowledge Horizon Group LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_43,CA030020001,CA - SBK Business Holding Limited,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_44,CA030020002,CA - SBK Aman Holding Limited,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_45,CA030020003,CA - Aman Services Limited,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_46,CA030020004,CA - SBK Eurasia Limited,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_47,CA030020005,CA - SBK Taqa,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_48,CA030020006,CA - Road Safety & Traffic Management,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_49,CA030030001,CA - SBK Dubai Pvt Office,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_50,CA030030002,CA - SBK AUH Pvt Office,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_51,CA030040001,CA - Seven Emirates Investment LLC,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_52,CA030040002,CA - SBK Oil & Gas,,account.data_account_type_current_assets,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_53,CA040010001,Cash in Hand - AED,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_54,CA040010002,Cash in Hand - USD,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.USD
account_account_sbk_hospitality_55,CA040010003,Cash in Hand - EURO,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.EUR
account_account_sbk_hospitality_56,CA040010004,Cash in Hand - GBP,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.GBP
,,,,,,,
account_account_sbk_hospitality_57,CA040020001,ADCB - AED Account ,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_58,CA040020002,ADCB - USD Account,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.USD
account_account_sbk_hospitality_59,CA040020003,ADCB - EURO Account,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.EUR
account_account_sbk_hospitality_60,CA040020004,ADCB - GBP Account,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,base.GBP
account_account_sbk_hospitality_61,CA040020005,Mashreq Bank - AED Account,,account.data_account_type_liquidity,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_62,CL01001,Trade Payables,,account.data_account_type_payable,account_arabic_coa_sbk_hospitality,True,
,,,,,,,
account_account_sbk_hospitality_63,CL010020001,Provision - Gratuity,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_64,CL010020002,Provision - Leave Salary,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_65,CL010020003,Provision - Airticket,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_66,CL010020004,Provision - Others,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_67,CL010030001,Other Accrued Expenses,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_68,CL010040001,Advance - Coast Seafood,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_69,CL010040002,Advance - Sago Group,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_70,CL010040003,Other Advances Received,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_71,CL010050001,OP - H.H Personal,,account.data_account_type_payable,account_arabic_coa_sbk_hospitality,True,
,,,,,,,
account_account_sbk_hospitality_72,CL010060001,Post Dated Cheques Issued,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
,,,,,,,
account_account_sbk_hospitality_74,CL020010001,CL - SBK Holding LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_75,CL020010002,CL - SBK Holding LLC (Abu Dhabi Branch),,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_76,CL020010003,CL - SBK Commercial Business Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_77,CL020010004,CL - SBK Retail Business Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_78,CL020010005,CL - SBK Hospitality Business Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_79,CL020010006,CL - SBK Spectrum Reality Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_80,CL020010007,CL - SBK Petrochemicals Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_81,CL020010008,CL - SBK Aviation Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_82,CL020010009,CL - SBK Medical and Health Services LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
account_account_sbk_hospitality_83,CL020010010,CL - SBK Industrial Group LLC,,account.data_account_type_current_liabilities,account_arabic_coa_sbk_hospitality,False,
