id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id,currency_id/id
account_account_abu_dhabi_office_148,13127,Investments Local- Sense Gourmet Pjsc,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_149,13199,Investments Local- Local Share Portfolio,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_150,13012,Capital Investments- NIC National Investment Corporation,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_151,13107,Investments Local- Union Co Operative Society,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_152,13108,Investments Local- Manasic,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_153,13111,Investments Local- Emirates & Morocco,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_154,13112,Investments Local- Al Rayan Investment,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_155,13130,Investments Local- Silsila Holding L.L.C.,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_156,13131,Investments Local- Al Madaeen Real Estate,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_157,13199-1,Investments Local- Local Share Portfolio,account.data_account_type_non_current_assets,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub1_16,
account_account_abu_dhabi_office_158,12000,01-50-24210 3 NBAD credit card,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_159,12001,Personal a/c-ADCB- Curr.-138076010001(10-052-2400-0),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_160,12002,Personal Main a/c ADCB-Curr -138076010002 (10-058-4818-5),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_161,12004,Private a/c ADCB-Curr 256698010001 (10-060-1960-9),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_162,12005,"Private Office A/c, ADCB-Curr.-256698010002 (10-060-2495-3)",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_163,12009,United Arab Bank (AED) -1012-105747-001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_164,12012,Union National Bank- 650 188 4186,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_165,12013,Bank Muscat- OMR A/c No. 0424 0241 2874 0011,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.OMR
account_account_abu_dhabi_office_166,12014,Bank Muscat- USD A/c No. 0424 0241 2874 0027,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.USD
account_account_abu_dhabi_office_167,12017,NBAD - Main Branch - 0157146480,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_168,12018,NBAD PARIS - EURO 70032840100,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_169,12019,NBAD PARIS - EURO 70032840200,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_170,12021,ADCB-SBK Inv-Curr- 256622010001 (10-060-2608-7),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_171,12022,NBAD-SBK-01-50-78865-4,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_172,12023,Intercontinental Bank of Lebanon $ 0167637 01 4,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.USD
account_account_abu_dhabi_office_173,12024,ADCB-Gulf Intl. Hotel-256725020001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_174,12025,GBP NBAD London-03 95009 1417-(KAMET),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_175,12026,GBP-ADCB-138076313001 (10-446-2115-6 ),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_176,12028,GBP-NBAD Private A/c No. 60102919 (Personal ),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_177,12029,Euro NBAD London- A/c No. 60110613 - Personal,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_178,12030,"Dollar account, ADCB-138076311001 (10-448-2720-6)",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_179,12031,"Dollar account, ADCB-138076011001 (01-048-4030-2)",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_180,12032,Dollar Personal account- Credit Agricole,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_181,12033,"Dollar account,Byblos Bank, Lebanon 375-3602412-001",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_182,12034,"Dollar Personal account, UBS",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_183,12035,"Dollar Personal account, Citibank ,Paris",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_184,12037,USD NBAD London Private A/C 01950090569,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_185,12038,USD NBAD Paris 70032840140,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_186,12039,Dubai Islamic Bank 1444000,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_187,12040,Euro - ADCB- 138076312001 (1-447-4023-9 ),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_188,12041,Euro Account- Credit Agricole,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_189,12042,Euro Personal account-UBS,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_190,12043,"BNP Paribas, Euro Personal Account, -414300",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_191,12044,Euro - ADCB - 138076312002 (10-447-2021-9),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_192,12047,Sonata-USD-Call-030-6455-036,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_193,12049,Lebanon Intercontinental Bank - $ TD 0167637 016,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.USD
account_account_abu_dhabi_office_194,12050,Omani Riyal account- Oman Arab Bank-3102-150426-500,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.OMR
account_account_abu_dhabi_office_195,12051,NBAD USD Main Branch - 4048214744,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_196,12052,"Morocco, Wafa Bank- 2580361259971",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_197,12055,"Barclays Bank (Suisse) SA, Euro A/c No.17043800-0814",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_198,12056,Oman International Bank- HSBC (OMR) 215-003427-001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.OMR
account_account_abu_dhabi_office_199,12057,United Arab Bank (USD) 1012-105747-002,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.USD
account_account_abu_dhabi_office_200,12059,"Morocco, Wafa Bank- 0453H000400366 (Loan A/c)",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_201,12060,LCRP/ADCB/Maha256664310001+TD/DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_202,12061,LCRP/NBAD/Maha/40-50-16264-8 +DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_203,12062,LCRP/ADCB/Corniche256658310001+TD/DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_204,12063,LCRP/NBAD/Corniche/40-50-16263-5 +DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_205,12064,LCRP/ADCB/Shahama256677310001+TD/DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_206,12065,LCRP/DIB/8 Villas Marina Club,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_207,12066,LCRP/ADCB/Reem256674310001+TD+DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_208,12067,LCRP/DIB/40 Villas Khalifa City,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_209,12068,LCRP/ADCB/Dana256659310001+TD/DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_210,12069,LCRP/DIB/Mussaffah Building,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_211,12070,LCRP/ADCB/Marina V256649310001 + DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_212,12071,LCRP/NBAD/Marina V/40-50-16220-8 -Call +DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_213,12072,LCRP/NBAD/Marina V/0157556614 - Current Ac,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_214,12073,LCRP/NBAD/4 V AD/40-50-16190-8+ DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_215,12074,LCRP/DIB/48 Villas Shahama (Al Bahiya),account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_216,12075,LCRP/NBAD/12 V Al Ain/40-50-16191-1,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_217,12077,LCRP/NBAD/6 V/40-50-16297-8+DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_218,12079,LCRP/NBAD/8 V/ 40-50-16310-0+DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_219,12080,LCRP/ADCB/3 V/10-060-0267-4/256646010001-DIB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_220,12082,LCRP/ADCB/7 V/10-060-0266-1/256647010001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_221,12084,LCRP/ADCB/Khalidya Palace /279666310001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_222,12085,"LCRP/DIB/Royal Marina Villas, SBK",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_223,12086,"LCRP/DIB/C12, DIB Bldg.",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_224,12090,LCRP/DIB/ PREA Rental Income All Buildings,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_225,12099,LCRP/ADCB/Musaffah LC/10-458-2112-0/256686310001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_226,12114,NBAD PARIS-EURO 30034220100 SBK EB,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_227,12115,NBAD - GBP 60118194- SBK London Ltd.,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,
account_account_abu_dhabi_office_228,12116,"Barclays Bank (Suisse) SA, USD A/c No.17043800-0331",account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.USD
account_account_abu_dhabi_office_229,12116-1,Euro- NBAD Geneva- A/c No. 24082001,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_3,base.EUR
account_account_abu_dhabi_office_230,12100,Petty cash- Private Office,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_231,12102,Petty cash - PRO,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_232,12103,Petty Cash Engineering Dept.,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_233,12110,Petty Cash - HH,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_234,12111,Ghorbel Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_235,12112,Petty Cash- Foreign Currency,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_236,12114-1,Petty Cash- Al Attar Morocco,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_237,12120,Petty Cash- Youssef Sfeir,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_238,12122,Petty CashNew-P V Majeed,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
account_account_abu_dhabi_office_239,12123,Petty Cash- Amjad Aslam khan,account.data_account_type_liquidity,account_arabic_coa_sbk_abu_dhabi_office,False,sbk_group.account_group_sub3_4,
,,,,,,,
account_account_abu_dhabi_office_240,11000,Debtors Control Account,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_11,
,,,,,,,
account_account_abu_dhabi_office_241,11100,Recoverables-Sheikha Salama Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_242,11101,Recoverable-Sheikha Moza Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_243,11102,Recoverable- Sheikha Sheikha Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_244,11103,Recoverables- Sheikha Aisha Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_245,11104,Recoverables-Sheikha Latifa Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_246,11105,Recoverable-Sheikha Shamma Bint Khalifa,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_247,11106,Recoverables-Sheikha Shamsa Bint Suhail,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_248,11107,Recoverables-Sheikha Hossa Bint Mohammad,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_249,11108,Recoverables- Sheikh Ahmad Bin Saif,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_250,11109,Recoverables-Hamad Suhail Al Mazrouie,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_251,11110,Recoverables-Sh. Sheikha Bint Saif,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_252,11111,Recoverables-Sh. Alyazia Bint Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_253,11112,Recoverables - Sh. Shamma Bint Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_254,11113,Recoverable - Sh. Hassa Bint Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_255,11114,Recoverable - Sh. Mohd Bin Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_256,11115,Recoverable - Sh. Rawdha Bint Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_257,11116,Recoverable - Children A/c.,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_258,11117,Recoverables-Ahmed Suhail Al Mazrouie,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_259,11118,Recoverable from -Sh.Zayed Bin Sultan.,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_260,11119,Recoverable from - Sh.Hossa Bint Sultan.,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_261,11120,Recover-Sh. Suhil B. Khalifa B. Saeid,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_262,11122,Recoverables- Sh. Mohamed Bin Hamad Bin Tahnon,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_263,11123,Recoverables - Sh Shamsa Bint Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_264,11124,Recoverables- Horse of Sh. Alyazia,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_265,11125,Recoverable- Sh. Khalifa Bin Sultan,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_266,11157,Recoverables- Others,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_267,11209,Inter related Cos.- Private Office of Sh. Sheikha Bint Saif,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_12,
account_account_abu_dhabi_office_268,13300,Associated Cos.- Al Shohub School,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_269,13301,Associated Cos.- Spectrum Limited,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_270,13302,Associated Cos.- Al Abnaa Trading,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_271,13303,Associated Cos.- Al Ariam,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_272,13304,Associated Cos.- Injaz Limited,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_273,13305,Associated Cos.- German Technology,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_274,13306,Associated Cos.- Marina Al Bateen,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_275,13307,Associated Cos.- Media Vision,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_276,13308,Associated Cos.- Double Vision,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_277,13309,Associated Cos.- Al Maha Investment (Al Dhabi Investment),account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_278,13310,Associated Cos.- Ceramic Company,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_279,13311,Associated Cos.- Arabian Cement Company,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_280,13312,Associated Cos.- Al Khazna Investments,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_281,13313,Associated Cos.- Emirates Linear Alkyle Benzene,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_282,13314,Associated Cos.- Al Khazna Poultry Farm,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_283,13315,Associated Cos.- Al Taif Tourist Inv. Oman,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_284,13316,Associated Cos.- Steel Pipes Emirates Co.,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_285,13317,Associated Cos.- Al Widean Trading,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_286,13318,Associated Cos.- Sinaa Commercial Enterprises,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_287,13319,Associated Cos.- Pan Arabian General Contracting,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_288,13320,Associated Cos.- Emirates Cables Co. Ltd,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_289,13321,Associated Cos.- Al Maha Int'l Finance & Investment Est,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_290,13322,Associated Cos.- Mina Zayed - Free Zon Co,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_291,13323,Associated Cos.- Gulf Hospitality LLC,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
account_account_abu_dhabi_office_292,13324,Associated Cos.- RSP Architects Planners & Engineers,account.data_account_type_receivable,account_arabic_coa_sbk_abu_dhabi_office,True,sbk_group.account_group_sub2_13,
